url,Type
https://desservermabagecloudsergeneratorjsjherjrsjgndf.pages.dev/,Phishing
http://desservermabagecloudsergeneratorjsjherjrsjgkkf.pages.dev,Phishing
https://desservermabagecloudsergeneratorjsjherjrsjgkkf.pages.dev/,Phishing
https://desservermabagecloudsergeneratorjsjherjrsjgeerrtll.pages.dev/,Phishing
http://desservermabagecloudsergeneratorjsjherjrsjgeerrtll.pages.dev,Phishing
https://desservermabagecloudsergeneratorjsjherjrsjgeerrtbn.pages.dev/,Phishing
http://desservermabagecloudsergeneratorjsjherjrsjgeerrtbn.pages.dev,Phishing
https://dehecegjouygrcesbayoisvolo2.pages.dev/,Phishing
http://dehecegjouygrcesbayoisvolo2.pages.dev,Phishing
https://kosiarka-gielda.pl/authorize.php,Phishing
http://usps.sskrtypkpk.top,Phishing
http://usps.shipuspscheckb.top,Phishing
http://usps.owcwsiwsys.top,Phishing
http://usps.jmitnbiama.top,Phishing
http://usps.eyjkhacrqn.top,Phishing
http://usps.etiivnimaj.top,Phishing
http://usps.checkuspstransport.com,Phishing
http://usps-packes.com/,Phishing
https://fdjabzigxknepyw.1i1.my.id,Phishing
http://snowndiyevzigp.1i1.my.id,Phishing
https://moduloseguranca.site/,Phishing
http://moduloseguranca.site/,Phishing
http://lostpackages-usps.com,Phishing
https://finder001-zchyo1gx.4everland.app/,Phishing
https://finder001-ogaiyq4p.4everland.app/,Phishing
https://hgrerhj.wixsite.com/my-site,Phishing
https://bt365-0243bf.webflow.io/,Phishing
https://consultas.deformasegurape.com/,Phishing
https://888raan6.duckdns.org,Phishing
https://worker-damp-lab-278d.susanevannsss1.workers.dev/,Phishing
https://usps.mytrackingr-ne.top/,Phishing
https://usps.mytrackingr-nd.top/,Phishing
https://usps.mytrackingr-ky.top/,Phishing
https://usps.mytrackingr-id.top/,Phishing
https://usps.mytrackingr-ia.top/,Phishing
https://usps.mytrackingr-fl.top/,Phishing
https://beliveme6.wixsite.com/my-site,Phishing
https://1pgedo.duckdns.org,Phishing
https://pqokvccrk.duckdns.org,Phishing
https://0z8hw7l8w.duckdns.org,Phishing
https://t0o7kp0yr.duckdns.org,Phishing
http://atendimentobradescoseguros.online/,Phishing
https://w4gin1.websiteseguro.com/seg/,Phishing
https://vmkmoveis.com.br//adajalangakyah,Phishing
https://l.ead.me/besqp0?id=letter4211232665,Phishing
https://mufeed.com/,Phishing
https://metamsckextension.weebly.com/,Phishing
https://doorcountyinteriors.pages.dev/,Phishing
https://profile-auth-51b7.s9afo8oi.workers.dev/,Phishing
https://worker-young-flower-4546.xeleje3632.workers.dev/,Phishing
https://glittery-pothos-6986a9.netlify.app/,Phishing
https://ows-spring-tooth-abc0.cigahumble.workers.dev/,Phishing
https://login.datings-upgrade-ourtime.workers.dev/,Phishing
https://metamseklogirtec.webflow.io/,Phishing
https://wild-boat-5d2d.admin1834.workers.dev/?sso_reload=true,Phishing
https://wild-boat-5d2d.admin1834.workers.dev/,Phishing
https://home-outlook-7d75.digic16060.workers.dev/,Phishing
https://0ne1driv3-fi1e-96b5.d0ckum3nt-pr0activ365.workers.dev/,Phishing
https://blue-wood-911e.adam-everesults2238.workers.dev/,Phishing
https://pub-555ecc2d15da4484ae58e973bce99d85.r2.dev/owa-index.html,Phishing
https://thz.fvz.mybluehost.me/dh/dh/TU17HLK/index.php,Phishing
"https://secure.oldschool.com-fo.cz/m=weblogin/loginform859,984,926,41953993,2808",Phishing
https://thz.fvz.mybluehost.me/dh/dh/,Phishing
https://newlog.cz/home,Phishing
https://hello-world-raspy-frog-faef.lynnhalonen.workers.dev/,Phishing
https://hello-world-green-bonus-a413.tordujelte.workers.dev/,Phishing
https://mtb-repo.pages.dev/,Phishing
https://logi-metomask.weebly.com/,Phishing
https://sp671705.sitebeat.crazydomains.com/,Phishing
https://online-spk.app/,Phishing
http://pqvxu.duckdns.org,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vRdMXGlru3aj9iQHlO9PvUhJn2xW-x7Cq37vt-3wUCBXFhvF06cUftRqSlKOgxw5oTtBsS-cHGG4UQB/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vRdMXGlru3aj9iQHlO9PvUhJn2xW-x7Cq37vt-3wUCBXFhvF06cUftRqSlKOgxw5oTtBsS-cHGG4UQB/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,Phishing
https://tinyurl.com/y32befwz,Phishing
https://keepo.io/voiice/,Phishing
https://zh-8568f96248.preview.weglot.io/cas/login?service=https://zh-8568f96248.preview.weglot.io/accueil/j_spring_cas_security_check,Phishing
https://kind-mud-0594f3d10.4.azurestaticapps.net/?pcs=cGF0cmljaWEubG9wZXMucGF1bGFAY2dkLnB0,Phishing
https://it-8568f96248.preview.weglot.io/cas/login?service=https://it-8568f96248.preview.weglot.io/accueil/j_spring_cas_security_check,Phishing
https://sweepstake97.godaddysites.com/,Phishing
https://signix.yolasite.com/,Phishing
https://officejfddoczsuesign.webflow.io/,Phishing
https://odelltim43.wixsite.com/my-site,Phishing
https://normas-dapper-site.webflow.io/,Phishing
https://www.shaheensclinic.com/indcx.html?user-agent=Mozilla/5.0,Phishing
https://nikehoodieshop.com/?_=/%23bi83OdnJhNdhY7n0wdActERWuVZy6Q==,Phishing
https://jhugyftxhjhxcgf.weebly.com/,Phishing
https://identifier-vous456.wixsite.com/my-site/,Phishing
https://adquiereporwe.bmovils.online/,Phishing
https://holmescommunitycollege.ukit.me/,Phishing
https://hccflhawk.ukit.me/,Phishing
https://bt365-2389c4.webflow.io/,Phishing
https://attt-104270.square.site/,Phishing
https://acstrasbourg6.godaddysites.com/,Phishing
http://freenet112.de.yolasite.com/,Phishing
https://cloudflare-ipfs.com/ipfs/QmTeopCx6DrnWjyp8Egj29k77Lz54gmdiFY11CVDvXnVFu/user.html,Phishing
https://globalxpresstraders.com/jvdjvdjnnjvdjnvdvndjnvjnj.html,Phishing
https://renegociacaoserasa.pages.dev,Phishing
https://limpanome.pages.dev,Phishing
https://short.gy/8BuR2O,Phishing
https://m.91-92-250-192.cprapid.com/ravenna/,Phishing
https://inredesign.pl/ch/de/,Phishing
https://swissexpress.schweiz-versenden24.xyz/192399023,Phishing
https://tasse3de1s2f65er.page.link/Zi7X,Phishing
http://pazww.duckdns.org,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vT3fTuzc9QhfS_zExC8cTL-JPcYnaGVJlrrtx-dH6wpQDZGtedMBf8QwLXb7xGWFLLeCkCp3JYfcapu/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vSI4gSoIj2UvsSSizjQTC74rQHYTmcP0OHlscVYP50Skjm1HAOXB0GGuQlNHxeUHvrxC6yXVUSxej46/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://romanoespositoreo1.blogspot.com,Phishing
https://romanoespositoreo1.blogspot.com/?m=1,Phishing
https://heyflow.id/att,Phishing
https://sofmyspace.w3spaces.com/QmdzjbkzXMJ9PTbraZcemB/session-expiredzp.html,Phishing
https://grupopetro.com.ar/en/?https://clicks.richersoundsvip.com/email/S-9371777@26592460@9AF_-NZhVEnuNdxmwKlkcRA8AR2kWIiZlGB_RTm6dKY.@,Phishing
http://81.16.28.109,Phishing
https://spk-info-center.app/,Phishing
https://rp.mockplus.com/run/kSb64fsgju/p4sshEiaqd/backToHead?cps=hide&dt=none&ha=1&la=1&nav=0&out=0&rps=hide&rt=0&as=true,Phishing
https://rp.mockplus.com/rps/p4sshEiaqd,Phishing
https://bt-comm.webflow.io/,Phishing
https://cloudflare-ipfs.com/ipfs/QmUTmeVdjGjLeo6AmBpuLDYgvadRPp1gnJhLeWE3FS6uTw/index2box0303.html?,Phishing
https://cloudflare-ipfs.com/ipfs/bafkreib3swcbepu4lx5jjs7kykxznkrluk777jmim2o7rj3n52djn4owkq,Phishing
https://northpikeadventure.com/8C/de/,Phishing
https://rabsdfe333e00sdf.page.link/qbvQ,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vT0QkipWIuTzoSYJ6bZcIB73kxZhnLHEb0xf65Tuojl3FTbXqs8phZHFU8j_d8k7NsCj785ytvOf7Tu/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://u20441839.ct.sendgrid.net/ls/click?upn=u001.dp09-2BfHcetLbpY6Fd6JDhNC0UIuItqCeMN66qfoBPup22iU1LQKDtb9xGkAyGgfgrVywX4cNu51E0-2BtzD5Cwtn9qRUzIrqE2EiAvz1L18Dni9YtSguks4WvdjzWt6cKIlv4e_Rq6zHmCcwtPc2ZD9aELhCFQY7GFCgNWLTeIQK7LB4rt9FZVgyFOLeTo8il4dKdGaFWDlyEd70EyMD5D22lvCGpMXf9hVSAi-2F1x8fB0zUpex6rEdZyja8kE1Lwj-2F-2BhIr21RtocMOIgzY0dKITUXiiwYjPi7-2FwU-2FhZ57KT1rrDqh7E7TX9h0-2BFKnuwzZdrRTd-2FzYGL0qoCPz4NHyl4Lqktttcw-2Fo-2F0nJwiSJwdb2gw5rrbyRPiU2mgVZZ1srl3CUizYI-2F3uO8EDDiXPjr6sYEF4w1BooOm1caQuZkOSo9Geg7Bcp7iF4I719ba06eYeQdGnd0W6GM4-2BzCSlrdtpGKJMOIxbv-2FVgdqF2bpCltYvzZSq6LBF1fP4ymEcVt-2Bhn4ZsMGPey-2F1wMXIbz5igo7kYfbsz2CJBRjCz5bU97gjy9QnQ0wgQvBu1gl0jZpapZloP,Phishing
https://caixageral-directapt.com,Phishing
https://sultanofsokotofolks.com/sultanfolksmy/login.php,Phishing
https://urls.uz/TuIShIk,Phishing
https://ipfs.io/ipfs/bafybeihoplazga7wb2gs3w24at33ckif3xjvp55ozjzfqlnfnfb326bymu/Owa.html,Phishing
http://0.tcp.sa.ngrok.io:18315/renner/index.php,Phishing
https://rbwexjfpqjdf.freetcp.com/,Phishing
https://oratwkalk-ages.mylftv.com/,Phishing
http://omnzj.duckdns.org,Phishing
https://postchsupportcase5856138574453.pages.dev/,Phishing
http://omknm.duckdns.org,Phishing
http://hsrtcf.ehydr.xyz/,Phishing
http://ncxzvd.evgtz.xyz/,Phishing
http://jhsrfe.evvqd.xyz/,Phishing
http://jsrytf.gdyvz.xyz/,Phishing
http://cvbedf.gdyvz.xyz/,Phishing
http://erdfhj.gdyvz.xyz/,Phishing
http://www.qch.ge/itn.html,Phishing
https://alorprovat.com/ch/index/,Phishing
https://jugendsachbuchpreis.verein-fuer-lesefoerderung.de/,Phishing
https://att-t.bitbucket.io/,Phishing
https://ekg.tak.mybluehost.me/a/,Phishing
https://uwb1.com/A01d,Phishing
https://alvicstech.info/wp-content/themes/bltm/rego/sbbzeno/,Phishing
https://cloudflare-ipfs.com/ipfs/QmQatmvxk96EXPPngqvCLBmf2pvdMucDtJgf3UGVaWKBHW/,Phishing
https://square-glitter-5177.pages.dev/,Phishing
https://mestresdaclimatizacao.panoramagoias.com.br/bnpdata/bnpwebsite.php?data=step1,Phishing
https://vs5t4rsdr.page.link/eNh4,Phishing
https://www.torii-s.com/,Phishing
https://www.lpg365.com/,Phishing
https://www.dragon-hpc.com/,Phishing
https://claimadvocate.us/ionos/app/index.php,Phishing
http://centertoldos.com.br/wp-content/themes/twentytwentyone/inc/ionos/app/,Phishing
https://pub-bf39d739490746c7b11576c9babd3d5c.r2.dev/mas.html,Phishing
https://fiads.pages.dev/,Phishing
https://heirah-usband.4dq.com/,Phishing
https://egreex-caeontro.ssmailer.com/,Phishing
https://jmty_jp.orecastdenyrsty.eu/payment/786693613892,Phishing
https://web-dappfixs-435.pages.dev/pages/select-wallet,Phishing
https://superformxyz-rpcdebug.pages.dev/wallets/,Phishing
https://dodo-rpcdebugextension.pages.dev/wallets/,Phishing
https://103.215.78.17/,Phishing
https://cloosud-776c.lnskeaysldoavar.workers.dev/,Phishing
https://lkjhgfdsa.pages.dev/,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vRiD0JxAfIE0bsTzuM2ZXraOyNGL8fW3lIO_-naRLd_9nd4zLfJOhEeI9_xf7MibnviN-fkHci2ggha/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://trasfiyabancolombia212142.brizy.site/,Phishing
https://worker-cold-scene-4589.sleepy9y.workers.dev/,Phishing
https://bafa594273b31b238de802f8a7e1bbc401311c33c287d1f8df190c9dfc.pages.dev/,Phishing
https://pub-fd0760b6d8bb4091bf233b52d4fe1331.r2.dev/vmx.html,Phishing
https://pub-e09194fd2a974740bfc33263228fe434.r2.dev/realx.html,Phishing
https://od2.laoyali.workers.dev/?sso_reload=true,Phishing
https://od2.laoyali.workers.dev/,Phishing
https://bafybeiaaq75hksjdgxhjmj5wlaugv7z5w3mj4q67jnrcpfv64f44upnlly.ipfs.dweb.link/,Phishing
https://wandering-waterfall-02cc.vuknemuspa6773.workers.dev/,Phishing
https://worker-cool-dust-bda1.purzepukno.workers.dev/,Phishing
https://loginaccount001.wixsite.com/my-site-3,Phishing
https://whip-zinc-factory.glitch.me/dra2121cisewing.html,Phishing
https://pub-abd4b3bbc12545db8728952ee726efa0.r2.dev/index.html,Phishing
https://bitter-fluffy-glass.glitch.me/spec345ifi12es.html,Phishing
https://w4ey1yq1z.duckdns.org,Phishing
https://b0ckrnl6x.duckdns.org,Phishing
https://pwduowno.duckdns.org,Phishing
https://maf6q3.duckdns.org,Phishing
https://fk8ov7lc0.duckdns.org,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vSUUUpwK-m2X_D0VQO-vGMQOyYKt8eGHz8VjOuI2lQmLyO8e8ep_uXmfpVjJpAazGeILwFqmRLtad6l/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vRQXsg6Uxu-d574w2WAo3IJiSJY6dNuCe-RBrdYnaxrvp8bYW9a7h6CM65e5zpb40_SN6ucAD0W7NcE/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://qiangxiansen.com,Phishing
https://nnzengmei.com,Phishing
https://kfyshqh.com,Phishing
https://jskaixinda.com,Phishing
https://bdjgswglj.com,Phishing
http://ntspl.duckdns.org,Phishing
http://nsrig.duckdns.org,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vSRd4GSRMU21ReI3OWXVscMVn4OZItrnr0M72qI7qKQB7nw-L-mzNoENiCC3WuvQ8fxGrm6ExUSUG7J/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://direct.mufg-company.is/,Phishing
https://pide.solicitudesreactivateescolar.shop/,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vRj8l2lX4mCPrF7_LOC6nAQ61nHRFQc3OpC0IBhvlLbpdnETz_cLYSIDpMCyieYG62l6sWMnepMpXyQ/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vTuaQtkwg6mQKqOnInmVJoGe_LLuylnfL-JQtsLu15QKh0-hwcDXmveSF7vIzeDruHm4_oC1fKNhzgX/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://dineroenlineaextra-pe.xyz/,Phishing
https://cloudflare-ipfs.com/ipfs/bafybeifqsrtjbkshtaaqjqwa5lzod7vtd4d5wkxermek46zsbnwwhdbmwm/Kwabroder.html#xxx@optusnet.com.au,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vQwfXkv3AYR8xuXJMU-ZmoQhs7hkpatg-nVGAYppU8940qo0Z1E5HPNcXAZqFcJfOPeyhcsI_fiPM4Q/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://www.ggaliibiip.com/,Phishing
https://sisif.webcindario.com/,Phishing
https://pub-22b173b7d0f94b72881371c1489dd26d.r2.dev/nike91.html,Phishing
https://pub-1faca7e608244b7ca412234a00951cc6.r2.dev/mavi.html,Phishing
https://pub-cdbd429612b74756a1736db550b024b5.r2.dev/index.html,Phishing
https://pub-a8764cf1b1344bce935e189ed673aaff.r2.dev/cpanel%20page%2Fw.html,Phishing
https://pub-7df2ffbf380a45a69ddff48de1f28c3c.r2.dev/xls/index.html,Phishing
https://pub-ec21c38ad5864bc9a24d582b8d5eab93.r2.dev/QWddfrt123loOPrgtswe23SERf/OgGhhtyuqweagtsuqwQryuhgfsiki.html,Phishing
https://pub-4cb1447a918648489f3ade6e611881a5.r2.dev/index.html,Phishing
https://pub-2eb6772d921d4e96972adb8c21a73705.r2.dev/index.html,Phishing
https://pub-0a96a44e92dc4f578f2a1884eb535062.r2.dev/index.html,Phishing
https://pub-eeea8d43d69b425aac2140009ecbbac5.r2.dev/icann-orndblk/st-or-hom.html,Phishing
https://pub-e2386be042c04d98ba0207945bd2a8cf.r2.dev/lialif.html,Phishing
https://pub-d10258c64b28470fa0915707fbead6d9.r2.dev/droplets-next.html,Phishing
https://pub-cb705f40c5ec4ea0a8092f6d2c4ab59d.r2.dev/brax.html,Phishing
https://pub-b27278e8e32f4130a5fb4602619eebb9.r2.dev/exeluse.html,Phishing
https://pub-aa24b71c254140a7be4db5a777a07326.r2.dev/windex.html,Phishing
https://pub-9d28145f81314b13821c3c6f9d12977f.r2.dev/gengnegenegehdjdkjdghjdgdbuz.html,Phishing
https://pub-54aa2d2ddfc14f69a6359acca8f5f3b2.r2.dev/newliindgeral.html,Phishing
https://pub-08cdb48f208846c398572803872c468f.r2.dev/www.outlook.office365.cozsidAAQkADZiMjRkMmYyLWY5ZDktNGEzNS04ZWViLWVkMGVkMzk0MDk2ZQAQALJK8uuVF5VCvag1%252FMcyZE8%253D.html,Phishing
https://formularioenlineaweb.top/web/,Phishing
https://wbik-autosprzedaz.com.pl/authorize.php,Phishing
https://kosiarka-wojcik.pl/authorize.php,Phishing
https://kosiarka-nowak.pl/authorize.php,Phishing
https://abcd-prawdy.pl/logowanie.php,Phishing
https://cloudflare-ipfs.com/ipfs/bafybeigpmqsmpmyiuon4bafaox4v7jpyzl2clzraxmwxeh3cfvq4y4rs6i/????mmnamamn,Phishing
https://ipfs.io/ipfs/QmecZzkt3Rgqxm15PLR1viHHFTPaXnNR5UF84jsc49wCm2,Phishing
https://ipfs.io/ipfs/QmecZzkt3Rgqxm15PLR1viHHFTPaXnNR5UF84jsc49wCm2/,Phishing
https://cloudflare-ipfs.com/ipfs/QmXbkifueLBueSfSn6uGL6L1ZGWrG7vw6n11HECoh7xemw,Phishing
https://bafkreihtquae46e62jh2stdh5to6sgsf2ertd55xs3vrfgwd5cvu6b7fpi.ipfs.dweb.link/?filename=pagefem.html,Phishing
https://cloudflare-ipfs.com/ipfs/QmWfpmg88ioJAZWgGMYkCMoKNkq4JCzYit2qYegBoRxuaz/auth.html,Phishing
https://cloudflare-ipfs.com/ipfs/bafybeie67pllrw5d44pnd35tgr7rbe4jbtjqzxoujz23ldqheabyvat7aq/indexoooofnfndghgrtryeasxncvcvdgf.html,Phishing
https://bafkreifyqqjeb2ymku5qzahojhv5ln2kvokzzivhzgdzawrpycb4u6genq.ipfs.dweb.link/?filename=zinck.html,Phishing
https://bafkreidtx6ecimzojuugpm4zbdubleeevusg2tmr2wu2e46xpmqcp6rpti.ipfs.dweb.link/,Phishing
https://ipfs.io/ipfs/bafybeic4yvh6wliyfmuzbqaiwpsl63egfj5qiu45gpuxpmmt5j4e7p2ovu,Phishing
https://cloudflare-ipfs.com/ipfs/bafkreieo5ozvrfovdwb7iaubhipuulojv4gfjkw2eo63fb6bkc4xqocpnu,Phishing
https://bafybeifp4v6ocoyek74jpu6ybzdolq7afmh5z3w4kh6zhm6pmnojwi4e4a.ipfs.dweb.link/,Phishing
https://allegrolokalnie.oferta-zakupu524114.pl/oferta/KonsolaPS4Pro1TB9gier/8c41223d517c45c59c1e6f24bdc467f1,Phishing
https://bafybeidccg4qogjhfnnajhbl2ehbgaxdhtyp6ncmyj4konj6iomc35qvxi.ipfs.dweb.link/,Phishing
https://fleek.ipfs.io/ipfs/QmS9PFxojCqT8ajPQQPMzquWuqQ5diyycjhnfz6zb2pWdT/,Phishing
https://cloudflare-ipfs.com/ipfs/bafkreib2omswvc5eyxpdxljjtmubpawg5beoglvtuhoksvsi45zcvihraa,Phishing
https://cloudflare-ipfs.com/ipfs/bafkreifs6mgdeottajehxgqsddryuesylhc4n4itxuqyhsmbdao2vcm4da?websrc=5FfmX2IOwXuMm9JfghCoqcwlY0mBKdeoTemvwKe9asVgbpXv9Psxw3TUpK8EBsvvubM8Som3FEsOeh7OX8fQSFtaR0yCuJfu5ngOj5d4sYvipphjZx0MylH6uVb0cfw1GcPJizpuYkyPcSOD49marpdQbvxbnTXIcnMbwMTIOKH1reIfh3fYyb6BmHR4U4kX3OedseyBqHP4uMlrsg5y62zLkfefKXmHEhN7bhgnbiiW4gPUHKFGZt6djazQ2QJ88iCJE9eyGb4OsrVyzJh8LSIf&websrc=5FfmX2IOwXuMm9JfghCoqcwlY0mBKdeoTemvwKe9asVgbpXv9Psxw3TUpK8EBsvvubM8Som3FEsOeh7OX8fQSFtaR0yCuJfu5ngOj5d4sYvipphjZx0MylH6uVb0cfw1GcPJizpuYkyPcSOD49marpdQbvxbnTXIcnMbwMTIOKH1reIfh3fYyb6BmHR4U4kX3OedseyBqHP4uMlrsg5y62zLkfefKXmHEhN7bhgnbiiW4gPUHKFGZt6djazQ2QJ88iCJE9eyGb4OsrVyzJh8LSIf&dispatch=642&id=788288,Phishing
https://cloudflare-ipfs.com/ipfs/bafybeidwcvkeqiixfoonpqt43bwkvvpqdw5yxeuv3s7o5pn3fxnngwyzwi/nmu866511.html,Phishing
https://cloudflare-ipfs.com/ipfs/bafkreigb2njsmsdv7fxeokr4wrco2dzub2zhjmyxl7efw37ybd5g6r5poa,Phishing
https://ipfs.io/ipfs/QmQf2ayEKvPm9zAqQwsnS5UZgnPR8H9j4rQxV4SGEp8nsn,Phishing
https://ipfs.io/ipfs/QmQf2ayEKvPm9zAqQwsnS5UZgnPR8H9j4rQxV4SGEp8nsn/,Phishing
https://ipfs.io/ipfs/bafkreidrm4kqkpnlzcldnyn66u6zfw4u2c7vqvitpr3fsn2ib5t2uly3zq,Phishing
https://cloudflare-ipfs.com/ipfs/bafybeiasezge473owrz3mbpvojborqq54ukw2xrlu6sd5ykhfhg367t25q/,Phishing
https://bafybeic6tpxc323kuqr637yoawx2rqgcpa5dl3kdj5kwqgixm25os4fzm4.ipfs.dweb.link/886256281mn11112.html,Phishing
https://bafkreibvfxqe7u7tlwb4ufkvf2on4pyjmiaofsraixcbwpbgio6pdqtz6m.ipfs.dweb.link/?err=GY1RK3HMSJUEWX4QIT8&dispatch=55c&id=A37cb9Bb0bb15677650c6A21Aa84c7,Phishing
https://cloudflare-ipfs.com/ipfs/QmSycaFCU8ABLpHysDkDzm1ZZw5MKc3fd4r5sF3C1jCaoE/,Phishing
https://cloudflare-ipfs.com/ipfs/QmSycaFCU8ABLpHysDkDzm1ZZw5MKc3fd4r5sF3C1jCaoE,Phishing
https://ipfs.io/ipfs/QmRcd97nhfK37EZRP1d3vK8XjubHw17DbbdzKhBUCSyort,Phishing
https://cloudflare-ipfs.com/ipfs/QmZkiJof6yzGs7BsGAqwzESHede8MDExAL1dDdf5BCTyjj/cBeeodBQfj9yYyvwYuAtFYEmrJnwbz8GFiGNkwkNDWSaYqvgNz.html,Phishing
https://cloudflare-ipfs.com/ipfs/QmYiQRy4NaSQFoRR66nZUuSeMHGdUXpQAPuf6xWcfrrG6R,Phishing
https://cloudflare-ipfs.com/ipfs/QmVKMab1MXQD6ebgRXknaBGQ4EE6bZvbaVyFb2aJ3D3ddE/auth.html,Phishing
https://cloudflare-ipfs.com/ipfs/QmVJ9sQHyV5j2nnLeLwBFJAVGmFFWHZCBhkVSpxbypUhH4,Phishing
https://cloudflare-ipfs.com/ipfs/QmRhR54YmzRE8QLUPtvHHDbesdiG5StWzmDQR2V2CcnxRx/auth.html,Phishing
https://cloudflare-ipfs.com/ipfs/QmP3AN6YMD1jsVjRtAkjjMSQRBftSXbscu5XwnHxdF9jsk,Phishing
https://cloudflare-ipfs.com/ipfs/bafybeigbszqfaaql5ww37djxygrs2xji2uqyubgrkc3hgq7kfqx2bareh4/kvwegeex.html,Phishing
https://cloudflare-ipfs.com/ipfs/bafybeifwgtdcehan4eay2cwea5bbvc2sdmz4oj57v5f7pi6eqlxriieuti/?openboxmailer/auto/eMail.web/987FTmail.authenticate/checking_auth0/authenticate-userid/84778949884903948993839/,Phishing
https://cloudflare-ipfs.com/ipfs/bafybeicxeqn3e32y2wyuvqemwg3kgblfuxkkkxj53okfuyplvvxanou7gq,Phishing
https://cloudflare-ipfs.com/ipfs/bafybeiadib57yaqtqeioftlzt3y26x6yzjbym757krv54zjoxj6xmumw4u/ozinokingu.html,Phishing
https://cloudflare-ipfs.com/ipfs/bafkreifidxehgwm2bcooph6jl3ebeh4ssghxpgj7x57zpgr47e7lw3j3om?filename\=Inbox.html,Phishing
https://cloudflare-ipfs.com/ipfs/bafkreifddtc7xyokcbhn2eiba2yyxft4iwp2pls2bpum756zzrdf6cudzm,Phishing
https://cloudflare-ipfs.com/ipfs/bafkreicw3idhjgurrh4trgfsnlqzwvcr5zbb57yq6uiip5vhh5udsn6he4,Phishing
https://cloudflare-ipfs.com/ipfs/bafkreicv4h36t4hc4wbqjta3at2ocpzlmoh3a5z6ycibqmbdh3bpznhe4y,Phishing
https://cloudflare-ipfs.com/ipfs/bafkreicaxt544juzdqfv2vzyismfxvivgonly6rowgfxnflcrdmv7hqice,Phishing
https://cloudflare-ipfs.com/ipfs/bafkreibh6h2xxzm2jbjyi4jabsb7c2hpwisqda45tx3bc3maeetgi5vija,Phishing
https://bfh-cib.pages.dev,Phishing
http://bhd2.pages.dev,Phishing
https://bhd2.pages.dev/,Phishing
https://mtb-repo.pages.dev,Phishing
https://getrewards.pages.dev,Phishing
https://office-client.pages.dev,Phishing
https://secureaccess-irsgov.pages.dev,Phishing
https://webmaluper-memory-super-duper-memory.pages.dev,Phishing
https://ubicaritasetamordeitibiesthryrilekediyoachorchinimeotu.pages.dev,Phishing
https://meta-business-appeal.pages.dev,Phishing
https://integratedmultifix.pages.dev,Phishing
https://mookycoindapps.pages.dev,Phishing
https://dapp-multifix.pages.dev,Phishing
https://sso-webmailsrvr-jfgtfd.pages.dev,Phishing
https://6ty6yhy65y56ty6y6h.pages.dev,Phishing
http://srvrmailsso-r657regesr.pages.dev,Phishing
https://srvrmailsso-r657regesr.pages.dev/,Phishing
https://wanlixing168.com/,Phishing
https://mundocalaveras.com/,Phishing
https://comsync.lijit.com/1/d/r?aqet=clk&v0=97fa9c70f5affcd465ba385d0955d6d2&ru=https%3A%2F%2Fcloudflare-ipfs.com%2Fipfs%2Fbafybeiepx5svl7sscyafiwqb2yliak736vlfkrbh3fnvemncungdrcpuva%2Findex.htm%3Fuser1%40domain.com,Phishing
https://jrl.tfa.mybluehost.me/W.con/connect/index.html,Phishing
https://liveviralvideo23.private-x.my.id,Phishing
https://10d17a3.wcomhost.com/DH/1985547885654520/198745632545845/cc.php,Phishing
http://uzbancolish.shop/,Phishing
http://stand2hiway.ru,Phishing
https://connectingsharefiles.com/,Phishing
https://worker-dawn-butterfly-6fb3.chaim-black.workers.dev,Phishing
https://verify-office365.jodian29silva.workers.dev,Phishing
http://zetx.pp.ua,Phishing
https://tgc.neivbe.workers.dev,Phishing
https://outlook2.bepstein2224.workers.dev,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vRKvDFzVypsNOir4UjKOqAQc3cYhK0mdQiJRDavu0Ar7yMMvVwdhJXOdwZcTBTsVk_GW6drv-a4wLLF/pub?start=true&loop=false&delayms=3000,Phishing
http://supportmanagescommunity.help/meta-community-suport,Phishing
https://czehr5op5f-1324839608.cos.eu-frankfurt.myqcloud.com/czehr5op5f.html,Phishing
